record_id,doi,year,title,status,pmcid,versioned_pmcid,local_path,retrieved_at,source_url,resolved_url,source_landing_page_url,source_landing_page_snapshot_path,source_landing_page_snapshot_sha256,source_landing_page_snapshot_bytes,source_name,source_version,requested_version,version_assertion_method,source_version_assertion_method,historical_evaluated_edition_relation,historical_evaluated_edition_equivalence_asserted,transport_provenance_verification_status,transport_provenance_limitation,source_license,source_access,pmc_manifest_path,pmc_manifest_sha256,pmc_manifest_original_path,pmc_package_metadata_snapshot_path,pmc_package_metadata_snapshot_sha256,pmc_package_metadata_snapshot_bytes,pmc_article_xml_original_path,pmc_article_xml_snapshot_path,pmc_article_xml_snapshot_sha256,pmc_article_xml_snapshot_bytes,bytes,sha256,page_count,artifact_type,identity_check,title_similarity,error
doi:10.1021/acssynbio.2c00531,10.1021/acssynbio.2c00531,2023,Cell-Free Synthesis Goes Electric: Dual Optical and Electronic Biosensor via Direct Channel Integration into a Supported Membrane Electrode,already_present,PMC11364431,PMC11364431.1,data/papers/2023/10.1021__acssynbio.2c00531/versions/pmc_author_manuscript/paper__cb447026017c.pdf,2026-09-03T06:09:11+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC11364431/pdf/nihms-2014665.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11364431/pdf/nihms-2014665.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11364431/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.2c00531/versions/pmc_author_manuscript/pmc_manifest__43147b047642.json,43147b047642ba8babda8fdac075b772e13fd9222fef949035d6060896918837,data/papers/2023/10.1021__acssynbio.2c00531/pmc.json,data/papers/2023/10.1021__acssynbio.2c00531/versions/pmc_author_manuscript/pmc_package_metadata__8e00f6689526.json,8e00f6689526b0a0f1256f325171d3ae9e7151f2bed9c7b85cdabbe00f07a1b2,681,data/papers/2023/10.1021__acssynbio.2c00531/pmc/PMC11364431.1.xml,data/papers/2023/10.1021__acssynbio.2c00531/versions/pmc_author_manuscript/pmc_article_xml__205eaae2e857.xml,205eaae2e857c463ac7ea6d67b4854a8b11a330006987e6f21df382b04d99e03,98476,1354271,cb447026017ca71fb1291d4a9839bada6ad86b9b3e5f84cd50079aba005f0bf7,19,article_pdf,doi,1.0,
doi:10.1021/acssynbio.2c00547,10.1021/acssynbio.2c00547,2023,A Suite of New Strain Construction Vectors for Gene Expression Knockdown in Budding Yeast,already_present,PMC10406437,PMC10406437.1,data/papers/2023/10.1021__acssynbio.2c00547/versions/pmc_author_manuscript/paper__ea4c92bb1e65.pdf,2026-09-03T06:09:14+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC10406437/pdf/nihms-1921851.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10406437/pdf/nihms-1921851.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10406437/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.2c00547/versions/pmc_author_manuscript/pmc_manifest__cc239ac6238d.json,cc239ac6238de9145b1915b738c9c6d882e5ef1a13318e2bee91f634bd16a092,data/papers/2023/10.1021__acssynbio.2c00547/pmc.json,data/papers/2023/10.1021__acssynbio.2c00547/versions/pmc_author_manuscript/pmc_package_metadata__78a9f2273eaf.json,78a9f2273eaff92ffcd55ca8292c8a30a4e1e06336bcff69b71a7b4e316f807f,630,data/papers/2023/10.1021__acssynbio.2c00547/pmc/PMC10406437.1.xml,data/papers/2023/10.1021__acssynbio.2c00547/versions/pmc_author_manuscript/pmc_article_xml__a9fd91d12496.xml,a9fd91d12496f3c05041ad217ef0a004f1ad96732b68e7daf7b6cb459a6e33d2,86497,1730364,ea4c92bb1e6560b543ba6ed6bf28b7cc42c9ef15993d73bd257544cb3b455c36,17,article_pdf,doi,1.0,
doi:10.1021/acssynbio.2c00563,10.1021/acssynbio.2c00563,2023,Facile Display of Homomultivalent Proteins for In Vitro Selections,already_present,PMC9985468,PMC9985468.1,data/papers/2023/10.1021__acssynbio.2c00563/versions/pmc_author_manuscript/paper__ecfcf13fafdf.pdf,2026-09-03T06:09:17+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC9985468/pdf/nihms-1871854.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC9985468/pdf/nihms-1871854.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC9985468/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.2c00563/versions/pmc_author_manuscript/pmc_manifest__aae018809af8.json,aae018809af8fd455cb15396bb00650f10be42bcf5c3212275165e996fac75b4,data/papers/2023/10.1021__acssynbio.2c00563/pmc.json,data/papers/2023/10.1021__acssynbio.2c00563/versions/pmc_author_manuscript/pmc_package_metadata__fe047f0fb765.json,fe047f0fb765af3aa58b5d2c38b22070c99e1bc4e79717d83d49eb4695537aaa,603,data/papers/2023/10.1021__acssynbio.2c00563/pmc/PMC9985468.1.xml,data/papers/2023/10.1021__acssynbio.2c00563/versions/pmc_author_manuscript/pmc_article_xml__4dd5c506b8a0.xml,4dd5c506b8a0265360ec49e08ff3701bc13509377196de448ab86aeb51cb40f1,53103,578357,ecfcf13fafdfaa2d1bc6249934e73d40ebb54f015083e1188d2eb58acd2fc7d1,9,article_pdf,doi,1.0,
doi:10.1021/acssynbio.2c00599,10.1021/acssynbio.2c00599,2023,Optimization of Campesterol-Producing Yeast Strains as a Feasible Platform for the Functional Reconstitution of Plant Membrane-Bound Enzymes,already_present,PMC11531777,PMC11531777.1,data/papers/2023/10.1021__acssynbio.2c00599/versions/pmc_author_manuscript/paper__392ddfe61e2a.pdf,2026-09-03T06:09:25+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC11531777/pdf/nihms-2024490.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11531777/pdf/nihms-2024490.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11531777/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.2c00599/versions/pmc_author_manuscript/pmc_manifest__fc4cd6f5839e.json,fc4cd6f5839e9bcb9ebbb2fb736bacc19a9b044b592cf5b93ddf5c9f1d07af47,data/papers/2023/10.1021__acssynbio.2c00599/pmc.json,data/papers/2023/10.1021__acssynbio.2c00599/versions/pmc_author_manuscript/pmc_package_metadata__2685c520091e.json,2685c520091eceb12f8fa903277875b816ca7a938db7572573ff3d8b8894186a,681,data/papers/2023/10.1021__acssynbio.2c00599/pmc/PMC11531777.1.xml,data/papers/2023/10.1021__acssynbio.2c00599/versions/pmc_author_manuscript/pmc_article_xml__ae6828613af4.xml,ae6828613af42fee6b03b9faec18920e9c6cd9423347c690e61919955ef2c2b2,86324,1805573,392ddfe61e2a7b1f1ece0da540a5ffe2dddff2d54a96eec1c31908e820158097,20,article_pdf,doi,1.0,
doi:10.1021/acssynbio.2c00649,10.1021/acssynbio.2c00649,2023,"Encoding, Decoding, and Rendering Information in DNA Nanoswitch Libraries",already_present,PMC10121895,PMC10121895.1,data/papers/2023/10.1021__acssynbio.2c00649/versions/pmc_author_manuscript/paper__6949e681bde3.pdf,2026-09-03T06:09:19+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC10121895/pdf/nihms-1881934.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10121895/pdf/nihms-1881934.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10121895/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.2c00649/versions/pmc_author_manuscript/pmc_manifest__eeb882f77f7d.json,eeb882f77f7df87786b7a460e7227b08742c61c88461d890ead628c1c2f99f9d,data/papers/2023/10.1021__acssynbio.2c00649/pmc.json,data/papers/2023/10.1021__acssynbio.2c00649/versions/pmc_author_manuscript/pmc_package_metadata__3985c89a160c.json,3985c89a160c1c683dcd9a9d51ef1674f83dce21c4997282146a0261e4e12967,615,data/papers/2023/10.1021__acssynbio.2c00649/pmc/PMC10121895.1.xml,data/papers/2023/10.1021__acssynbio.2c00649/versions/pmc_author_manuscript/pmc_article_xml__d0ca0d4e26a8.xml,d0ca0d4e26a85e34d915edeb3fa4219315c0bc152fa4a132a51a3182b510e30d,57959,423959,6949e681bde37ab803f3dd4d399e452eb7787014e179037811bf537fca85ddcb,10,article_pdf,doi,1.0,
doi:10.1021/acssynbio.2c00658,10.1021/acssynbio.2c00658,2023,Investigating and Optimizing the Lysate-Based Expression of Nonribosomal Peptide Synthetases Using a Reporter System,already_present,PMC11236431,PMC11236431.1,data/papers/2023/10.1021__acssynbio.2c00658/versions/pmc_author_manuscript/paper__ee027d2dbbec.pdf,2026-09-03T06:09:35+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC11236431/pdf/nihms-2006825.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11236431/pdf/nihms-2006825.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11236431/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.2c00658/versions/pmc_author_manuscript/pmc_manifest__a724213c5d4a.json,a724213c5d4a3842bf98464e46d63423b94652c0ecab4cd0c172850d6acdc78b,data/papers/2023/10.1021__acssynbio.2c00658/pmc.json,data/papers/2023/10.1021__acssynbio.2c00658/versions/pmc_author_manuscript/pmc_package_metadata__07d4c3233302.json,07d4c3233302943e8f790d89a17812c4a3bd85af8184ea446fd975f234a76124,658,data/papers/2023/10.1021__acssynbio.2c00658/pmc/PMC11236431.1.xml,data/papers/2023/10.1021__acssynbio.2c00658/versions/pmc_author_manuscript/pmc_article_xml__9b060d8f335e.xml,9b060d8f335e41d50096d405b847f214f704523c3effc9dc53d5527be5b3c21c,157664,1170738,ee027d2dbbecc668f0bc394556bdc6a2cca6339fb8720272884c20a627ecf2cc,29,article_pdf,doi,1.0,
doi:10.1021/acssynbio.3c00008,10.1021/acssynbio.3c00008,2023,"Indirect Enrichment of Desirable, but Less Fit Phenotypes, from a Synthetic Microbial Community Using Microdroplet Confinement",already_present,PMC11259032,PMC11259032.1,data/papers/2023/10.1021__acssynbio.3c00008/versions/pmc_author_manuscript/paper__c8998e635c65.pdf,2026-09-03T06:09:27+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC11259032/pdf/nihms-2005481.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11259032/pdf/nihms-2005481.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11259032/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.3c00008/versions/pmc_author_manuscript/pmc_manifest__c00fbda15eda.json,c00fbda15edad46484b1c38d6f5a0cb9b1d756c2345f47b131e0567fef8cbc2a,data/papers/2023/10.1021__acssynbio.3c00008/pmc.json,data/papers/2023/10.1021__acssynbio.3c00008/versions/pmc_author_manuscript/pmc_package_metadata__df0d9f4b5d93.json,df0d9f4b5d93162ba17765ab360e869d51aefacb3e1e5e450e31589685181466,668,data/papers/2023/10.1021__acssynbio.3c00008/pmc/PMC11259032.1.xml,data/papers/2023/10.1021__acssynbio.3c00008/versions/pmc_author_manuscript/pmc_article_xml__38049c64f981.xml,38049c64f9812e1b0077e0cdb04e5e8ed667b435452f491590fd7a50df299f1b,139115,1892862,c8998e635c65b9e0171ef413adc48ebb95163c400b63c3c4986b32da0a9d8e7d,28,article_pdf,doi,1.0,
doi:10.1021/acssynbio.3c00017,10.1021/acssynbio.3c00017,2023,"GlycoCAP: A Cell-Free, Bacterial Glycosylation Platform for Building Clickable Azido-Sialoglycoproteins",already_present,PMC10758250,PMC10758250.1,data/papers/2023/10.1021__acssynbio.3c00017/versions/pmc_author_manuscript/paper__1ac51991cd09.pdf,2026-09-03T06:09:30+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC10758250/pdf/nihms-1954509.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10758250/pdf/nihms-1954509.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10758250/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.3c00017/versions/pmc_author_manuscript/pmc_manifest__15420462b737.json,15420462b737001a95256ab93342fd83c771446039fed805b54f1d276807c402,data/papers/2023/10.1021__acssynbio.3c00017/pmc.json,data/papers/2023/10.1021__acssynbio.3c00017/versions/pmc_author_manuscript/pmc_package_metadata__c5679fac25a9.json,c5679fac25a9b05755fe724d9ea17fa9aed762930e4ed4fd7e1c52b81636875c,645,data/papers/2023/10.1021__acssynbio.3c00017/pmc/PMC10758250.1.xml,data/papers/2023/10.1021__acssynbio.3c00017/versions/pmc_author_manuscript/pmc_article_xml__362aa8cec8b2.xml,362aa8cec8b246da9e42f7a4f6c8c75a4b181809aa1316f3257f532c83208a16,145216,1507684,1ac51991cd09f86394273b3adc5c1fb64194bd83e0af88128970d4dcb77389cf,23,article_pdf,doi,1.0,
doi:10.1021/acssynbio.3c00060,10.1021/acssynbio.3c00060,2023,Synthetic Biology Pathway to Nucleoside Triphosphates for Expanded Genetic Alphabets,already_present,PMC10911313,PMC10911313.1,data/papers/2023/10.1021__acssynbio.3c00060/versions/pmc_author_manuscript/paper__7c6ffb9a2ff5.pdf,2026-09-03T06:09:38+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC10911313/pdf/nihms-1963652.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10911313/pdf/nihms-1963652.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10911313/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.3c00060/versions/pmc_author_manuscript/pmc_manifest__a2c7411417ca.json,a2c7411417ca3ac1bf803d023c44f02d3137318585ba6219393be2ff48c99f70,data/papers/2023/10.1021__acssynbio.3c00060/pmc.json,data/papers/2023/10.1021__acssynbio.3c00060/versions/pmc_author_manuscript/pmc_package_metadata__f6bc4fc12908.json,f6bc4fc129081e62038c10835bb7783ad885a90af6a35fe805495d032be3c6d7,627,data/papers/2023/10.1021__acssynbio.3c00060/pmc/PMC10911313.1.xml,data/papers/2023/10.1021__acssynbio.3c00060/versions/pmc_author_manuscript/pmc_article_xml__2028a16e3291.xml,2028a16e32913e2359bf73b4c8744fed4123a355c452eb8d5f620e543e19c8ea,84704,1109827,7c6ffb9a2ff5743a08c09ad8aadde7f42ea7469ce0c8c64442ed1fec1f21acf4,19,article_pdf,doi,1.0,
doi:10.1021/acssynbio.3c00061,10.1021/acssynbio.3c00061,2023,Engineering Tissue-Scale Properties with Synthetic Cells: Forging One from Many,already_present,PMC11017731,PMC11017731.319,data/papers/2023/10.1021__acssynbio.3c00061/versions/pmc_author_manuscript/paper__bda0fe55cfc1.pdf,2026-09-03T06:09:43+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC11017731/pdf/nihms-1977460.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11017731/pdf/nihms-1977460.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC11017731/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.3c00061/versions/pmc_author_manuscript/pmc_manifest__8809335516cd.json,8809335516cd053cf383579460410c69b7b0db66b6a3f305e594d63d96dba9d3,data/papers/2023/10.1021__acssynbio.3c00061/pmc.json,data/papers/2023/10.1021__acssynbio.3c00061/versions/pmc_author_manuscript/pmc_package_metadata__10e55e7ae81e.json,10e55e7ae81e4c32225d55da51e982715ab52fa31048dafb51a058028c6fd2da,631,data/papers/2023/10.1021__acssynbio.3c00061/pmc/PMC11017731.319.xml,data/papers/2023/10.1021__acssynbio.3c00061/versions/pmc_author_manuscript/pmc_article_xml__6e2853877736.xml,6e285387773600550a119c90388d0ccb8a4138d84ec3ff530633fecdfc0a5a3e,307810,3036886,bda0fe55cfc12cc82be475703d65860c880a752a5540d4b2952a693c84fea037,39,article_pdf,doi,1.0,
doi:10.1021/acssynbio.3c00105,10.1021/acssynbio.3c00105,2023,Amplification-Free COVID-19 Detection by Digital Droplet REVEALR,already_present,PMC10042143,PMC10042143.1,data/papers/2023/10.1021__acssynbio.3c00105/versions/pmc_author_manuscript/paper__55e8621afacb.pdf,2026-09-03T06:09:32+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC10042143/pdf/nihms-1922668.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10042143/pdf/nihms-1922668.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10042143/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.3c00105/versions/pmc_author_manuscript/pmc_manifest__69ca1721792c.json,69ca1721792cfa48f0d716e7162807502a38fd9cbda0120bb202f5a72b9362e2,data/papers/2023/10.1021__acssynbio.3c00105/pmc.json,data/papers/2023/10.1021__acssynbio.3c00105/versions/pmc_author_manuscript/pmc_package_metadata__4f04ecb7a9cf.json,4f04ecb7a9cf84a4d7d0e0e5a41d2506d4573b393f990db449c9a9a1c98a273d,606,data/papers/2023/10.1021__acssynbio.3c00105/pmc/PMC10042143.1.xml,data/papers/2023/10.1021__acssynbio.3c00105/versions/pmc_author_manuscript/pmc_article_xml__615090a29efe.xml,615090a29efe65d3c6cf5698667ddbc6923de97ce953c3949c35b4b3292c8979,75097,641326,55e8621afacb47ce3a8af8149e69fa85d1a2f27236d06bc2acf344d0cbaead95,15,article_pdf,doi,1.0,
doi:10.1021/acssynbio.3c00138,10.1021/acssynbio.3c00138,2023,Characterizing a Propionate Sensor in E. coli Nissle 1917,already_present,PMC10865894,PMC10865894.319,data/papers/2023/10.1021__acssynbio.3c00138/versions/pmc_author_manuscript/paper__ba27e5e65d58.pdf,2026-09-03T06:09:40+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC10865894/pdf/nihms-1963496.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10865894/pdf/nihms-1963496.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10865894/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.3c00138/versions/pmc_author_manuscript/pmc_manifest__22a2d80c6299.json,22a2d80c62999393a7d75e72e801ada93591b00a49f8698e4e5e3d9143b92800,data/papers/2023/10.1021__acssynbio.3c00138/pmc.json,data/papers/2023/10.1021__acssynbio.3c00138/versions/pmc_author_manuscript/pmc_package_metadata__4e85479d9c81.json,4e85479d9c81fb32b058c951d69585c7d4ddb7e0169586d884c3b27fa1a10651,609,data/papers/2023/10.1021__acssynbio.3c00138/pmc/PMC10865894.319.xml,data/papers/2023/10.1021__acssynbio.3c00138/versions/pmc_author_manuscript/pmc_article_xml__08d62ce8f485.xml,08d62ce8f485fdb7c953d79632526b2bf84308a0b1d7f5e42433fff59bff246e,59436,1051458,ba27e5e65d58accb3252fcc2a4b438f0a1c44516157ffeb00060dbdfed6ca62a,11,article_pdf,doi,1.0,
doi:10.1021/acssynbio.3c00196,10.1021/acssynbio.3c00196,2023,Predicting and Interpreting Protein Developability Via Transfer of Convolutional Sequence Representation,already_present,PMC10829850,PMC10829850.319,data/papers/2023/10.1021__acssynbio.3c00196/versions/pmc_author_manuscript/paper__a0019b33a44b.pdf,2026-09-03T06:09:59+00:00,https://pmc.ncbi.nlm.nih.gov/articles/PMC10829850/pdf/nihms-1960705.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10829850/pdf/nihms-1960705.pdf,https://pmc.ncbi.nlm.nih.gov/articles/PMC10829850/,,,,NIH NLM PubMed Central public article page,author_manuscript,,upstream_metadata,pmc_acquisition_manifest,not_established,False,browser_supplied_unverified,The loopback bridge verifies the PDF's DOI/title identity but cannot independently prove that browser-supplied bytes came from the recorded source URL.,,public PMC browser session with same-origin cookies,data/papers/2023/10.1021__acssynbio.3c00196/versions/pmc_author_manuscript/pmc_manifest__21387d41bfad.json,21387d41bfad6b262c4dbe2e777a3c575717015d9c6086261babab27d1d0d6ac,data/papers/2023/10.1021__acssynbio.3c00196/pmc.json,data/papers/2023/10.1021__acssynbio.3c00196/versions/pmc_author_manuscript/pmc_package_metadata__374ae2f1c573.json,374ae2f1c573d8d1e5a6f8b08a54114810fa9966c054d2bc9c0fada2556da1e7,656,data/papers/2023/10.1021__acssynbio.3c00196/pmc/PMC10829850.319.xml,data/papers/2023/10.1021__acssynbio.3c00196/versions/pmc_author_manuscript/pmc_article_xml__d888651e1b07.xml,d888651e1b07de25ee165d45c535b59619c231553ca5a2015172ce39f88fdebd,138878,3162006,a0019b33a44b61901760168614e9e81a4abd70a0bc8e336f1de783138a14f0ed,33,article_pdf,doi,1.0,
