record_id,doi,year,pdf_path,pdf_is_version_of_record,page_count,scoped_first_page,scoped_last_page,predicted_figures_total,historical_figures_total,count_error,exact,figure_numbers,missing_figure_numbers,contiguous,census_error
doi:10.1021/acssynbio.5b00257,10.1021/acssynbio.5b00257,2016,data/papers/2016/10.1021__acssynbio.5b00257/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.5b00259,10.1021/acssynbio.5b00259,2016,data/papers/2016/10.1021__acssynbio.5b00259/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00261,10.1021/acssynbio.5b00261,2016,data/papers/2016/10.1021__acssynbio.5b00261/publisher/paper.pdf,True,6,1,6,3,4,-1,False,1 2 3,,True,
doi:10.1021/acssynbio.5b00264,10.1021/acssynbio.5b00264,2016,data/papers/2016/10.1021__acssynbio.5b00264/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.5b00266,10.1021/acssynbio.5b00266,2016,data/papers/2016/10.1021__acssynbio.5b00266/publisher/paper.pdf,True,10,1,10,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.5b00267,10.1021/acssynbio.5b00267,2016,data/papers/2016/10.1021__acssynbio.5b00267/publisher/paper.pdf,True,5,1,5,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.5b00274,10.1021/acssynbio.5b00274,2016,data/papers/2016/10.1021__acssynbio.5b00274/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00275,10.1021/acssynbio.5b00275,2016,data/papers/2016/10.1021__acssynbio.5b00275/publisher/paper.pdf,True,7,1,7,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.5b00276,10.1021/acssynbio.5b00276,2016,data/papers/2016/10.1021__acssynbio.5b00276/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00279,10.1021/acssynbio.5b00279,2016,data/papers/2016/10.1021__acssynbio.5b00279/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00284,10.1021/acssynbio.5b00284,2016,data/papers/2016/10.1021__acssynbio.5b00284/publisher/paper.pdf,True,7,1,7,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.5b00286,10.1021/acssynbio.5b00286,2016,data/papers/2016/10.1021__acssynbio.5b00286/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00287,10.1021/acssynbio.5b00287,2016,data/papers/2016/10.1021__acssynbio.5b00287/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.5b00289,10.1021/acssynbio.5b00289,2016,data/papers/2016/10.1021__acssynbio.5b00289/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00291,10.1021/acssynbio.5b00291,2016,data/papers/2016/10.1021__acssynbio.5b00291/publisher/paper.pdf,True,8,1,8,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00294,10.1021/acssynbio.5b00294,2016,data/papers/2016/10.1021__acssynbio.5b00294/publisher/paper.pdf,True,11,1,11,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.5b00295,10.1021/acssynbio.5b00295,2016,data/papers/2016/10.1021__acssynbio.5b00295/publisher/paper.pdf,True,12,1,12,11,11,0,True,1 2 3 4 5 6 7 8 9 10 11,,True,
doi:10.1021/acssynbio.5b00296,10.1021/acssynbio.5b00296,2016,data/papers/2016/10.1021__acssynbio.5b00296/publisher/paper.pdf,True,12,1,12,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.5b00297,10.1021/acssynbio.5b00297,2016,data/papers/2016/10.1021__acssynbio.5b00297/publisher/paper.pdf,True,15,1,15,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00298,10.1021/acssynbio.5b00298,2016,data/papers/2016/10.1021__acssynbio.5b00298/publisher/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.5b00303,10.1021/acssynbio.5b00303,2016,data/papers/2016/10.1021__acssynbio.5b00303/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00305,10.1021/acssynbio.5b00305,2016,data/papers/2016/10.1021__acssynbio.5b00305/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00002,10.1021/acssynbio.6b00002,2016,data/papers/2016/10.1021__acssynbio.6b00002/publisher/paper.pdf,True,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00007,10.1021/acssynbio.6b00007,2016,data/papers/2016/10.1021__acssynbio.6b00007/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00009,10.1021/acssynbio.6b00009,2016,data/papers/2016/10.1021__acssynbio.6b00009/publisher/paper.pdf,True,13,1,13,9,9,0,True,1 2 3 4 5 6 7 8 9,,True,
doi:10.1021/acssynbio.6b00010,10.1021/acssynbio.6b00010,2016,data/papers/2016/10.1021__acssynbio.6b00010/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00011,10.1021/acssynbio.6b00011,2016,data/papers/2016/10.1021__acssynbio.6b00011/publisher/paper.pdf,True,8,1,8,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.6b00013,10.1021/acssynbio.6b00013,2016,data/papers/2016/10.1021__acssynbio.6b00013/publisher/paper.pdf,True,10,1,10,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00014,10.1021/acssynbio.6b00014,2016,data/papers/2016/10.1021__acssynbio.6b00014/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00017,10.1021/acssynbio.6b00017,2016,data/papers/2016/10.1021__acssynbio.6b00017/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00019,10.1021/acssynbio.6b00019,2016,data/papers/2016/10.1021__acssynbio.6b00019/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00025,10.1021/acssynbio.6b00025,2016,data/papers/2016/10.1021__acssynbio.6b00025/publisher/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.6b00026,10.1021/acssynbio.6b00026,2016,data/papers/2016/10.1021__acssynbio.6b00026/publisher/paper.pdf,True,3,1,3,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.6b00027,10.1021/acssynbio.6b00027,2016,data/papers/2016/10.1021__acssynbio.6b00027/publisher/paper.pdf,True,12,1,12,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.6b00028,10.1021/acssynbio.6b00028,2016,data/papers/2016/10.1021__acssynbio.6b00028/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00029,10.1021/acssynbio.6b00029,2016,data/papers/2016/10.1021__acssynbio.6b00029/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00030,10.1021/acssynbio.6b00030,2016,data/papers/2016/10.1021__acssynbio.6b00030/publisher/paper.pdf,True,10,1,10,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.6b00031,10.1021/acssynbio.6b00031,2016,data/papers/2016/10.1021__acssynbio.6b00031/publisher/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00032,10.1021/acssynbio.6b00032,2016,data/papers/2016/10.1021__acssynbio.6b00032/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00033,10.1021/acssynbio.6b00033,2016,data/papers/2016/10.1021__acssynbio.6b00033/publisher/paper.pdf,True,9,1,9,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00034,10.1021/acssynbio.6b00034,2016,data/papers/2016/10.1021__acssynbio.6b00034/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00036,10.1021/acssynbio.6b00036,2016,data/papers/2016/10.1021__acssynbio.6b00036/publisher/paper.pdf,True,14,1,14,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00037,10.1021/acssynbio.6b00037,2016,data/papers/2016/10.1021__acssynbio.6b00037/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00038,10.1021/acssynbio.6b00038,2016,data/papers/2016/10.1021__acssynbio.6b00038/publisher/paper.pdf,True,11,1,11,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00040,10.1021/acssynbio.6b00040,2016,data/papers/2016/10.1021__acssynbio.6b00040/publisher/paper.pdf,True,11,1,11,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00044,10.1021/acssynbio.6b00044,2016,data/papers/2016/10.1021__acssynbio.6b00044/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00052,10.1021/acssynbio.6b00052,2016,data/papers/2016/10.1021__acssynbio.6b00052/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00053,10.1021/acssynbio.6b00053,2016,data/papers/2016/10.1021__acssynbio.6b00053/publisher/paper.pdf,True,13,1,13,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.6b00054,10.1021/acssynbio.6b00054,2016,data/papers/2016/10.1021__acssynbio.6b00054/publisher/paper.pdf,True,12,1,12,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
doi:10.1021/acssynbio.6b00056,10.1021/acssynbio.6b00056,2016,data/papers/2016/10.1021__acssynbio.6b00056/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00057,10.1021/acssynbio.6b00057,2016,data/papers/2016/10.1021__acssynbio.6b00057/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.6b00060,10.1021/acssynbio.6b00060,2016,data/papers/2016/10.1021__acssynbio.6b00060/publisher/paper.pdf,True,12,1,12,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00061,10.1021/acssynbio.6b00061,2016,data/papers/2016/10.1021__acssynbio.6b00061/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00064,10.1021/acssynbio.6b00064,2016,data/papers/2016/10.1021__acssynbio.6b00064/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00065,10.1021/acssynbio.6b00065,2016,data/papers/2016/10.1021__acssynbio.6b00065/publisher/paper.pdf,True,6,1,6,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00068,10.1021/acssynbio.6b00068,2016,data/papers/2016/10.1021__acssynbio.6b00068/publisher/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00069,10.1021/acssynbio.6b00069,2016,data/papers/2016/10.1021__acssynbio.6b00069/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00072,10.1021/acssynbio.6b00072,2016,data/papers/2016/10.1021__acssynbio.6b00072/publisher/paper.pdf,True,4,1,4,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.6b00074,10.1021/acssynbio.6b00074,2016,data/papers/2016/10.1021__acssynbio.6b00074/publisher/paper.pdf,True,10,1,10,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.6b00075,10.1021/acssynbio.6b00075,2016,data/papers/2016/10.1021__acssynbio.6b00075/publisher/paper.pdf,True,11,1,11,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00078,10.1021/acssynbio.6b00078,2016,data/papers/2016/10.1021__acssynbio.6b00078/publisher/paper.pdf,True,5,1,5,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.6b00079,10.1021/acssynbio.6b00079,2016,data/papers/2016/10.1021__acssynbio.6b00079/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00080,10.1021/acssynbio.6b00080,2016,data/papers/2016/10.1021__acssynbio.6b00080/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00081,10.1021/acssynbio.6b00081,2016,data/papers/2016/10.1021__acssynbio.6b00081/publisher/paper.pdf,True,13,1,13,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00082,10.1021/acssynbio.6b00082,2016,data/papers/2016/10.1021__acssynbio.6b00082/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00083,10.1021/acssynbio.6b00083,2016,data/papers/2016/10.1021__acssynbio.6b00083/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00085,10.1021/acssynbio.6b00085,2016,data/papers/2016/10.1021__acssynbio.6b00085/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00087,10.1021/acssynbio.6b00087,2016,data/papers/2016/10.1021__acssynbio.6b00087/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00089,10.1021/acssynbio.6b00089,2016,data/papers/2016/10.1021__acssynbio.6b00089/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00097,10.1021/acssynbio.6b00097,2016,data/papers/2016/10.1021__acssynbio.6b00097/publisher/paper.pdf,True,10,1,10,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.6b00100,10.1021/acssynbio.6b00100,2016,data/papers/2016/10.1021__acssynbio.6b00100/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00104,10.1021/acssynbio.6b00104,2016,data/papers/2016/10.1021__acssynbio.6b00104/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00105,10.1021/acssynbio.6b00105,2016,data/papers/2016/10.1021__acssynbio.6b00105/publisher/paper.pdf,True,11,1,11,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.6b00107,10.1021/acssynbio.6b00107,2016,data/papers/2016/10.1021__acssynbio.6b00107/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00114,10.1021/acssynbio.6b00114,2016,data/papers/2016/10.1021__acssynbio.6b00114/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00115,10.1021/acssynbio.6b00115,2016,data/papers/2016/10.1021__acssynbio.6b00115/publisher/paper.pdf,True,12,1,12,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00116,10.1021/acssynbio.6b00116,2016,data/papers/2016/10.1021__acssynbio.6b00116/publisher/paper.pdf,True,7,1,7,4,5,-1,False,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00117,10.1021/acssynbio.6b00117,2016,data/papers/2016/10.1021__acssynbio.6b00117/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00119,10.1021/acssynbio.6b00119,2016,data/papers/2016/10.1021__acssynbio.6b00119/publisher/paper.pdf,True,14,1,14,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.6b00120,10.1021/acssynbio.6b00120,2016,data/papers/2016/10.1021__acssynbio.6b00120/publisher/paper.pdf,True,7,1,7,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00121,10.1021/acssynbio.6b00121,2016,data/papers/2016/10.1021__acssynbio.6b00121/publisher/paper.pdf,True,16,1,16,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00123,10.1021/acssynbio.6b00123,2016,data/papers/2016/10.1021__acssynbio.6b00123/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00135,10.1021/acssynbio.6b00135,2016,data/papers/2016/10.1021__acssynbio.6b00135/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00140,10.1021/acssynbio.6b00140,2016,data/papers/2016/10.1021__acssynbio.6b00140/publisher/paper.pdf,True,10,1,10,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.6b00141,10.1021/acssynbio.6b00141,2016,data/papers/2016/10.1021__acssynbio.6b00141/publisher/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00143,10.1021/acssynbio.6b00143,2016,data/papers/2016/10.1021__acssynbio.6b00143/publisher/paper.pdf,True,9,1,9,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.6b00144,10.1021/acssynbio.6b00144,2016,data/papers/2016/10.1021__acssynbio.6b00144/publisher/paper.pdf,True,15,1,15,29,29,0,True,1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29,,True,
doi:10.1021/acssynbio.6b00146,10.1021/acssynbio.6b00146,2016,data/papers/2016/10.1021__acssynbio.6b00146/publisher/paper.pdf,True,3,1,3,1,1,0,True,1,,True,
doi:10.1021/acssynbio.6b00148,10.1021/acssynbio.6b00148,2016,data/papers/2016/10.1021__acssynbio.6b00148/publisher/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00150,10.1021/acssynbio.6b00150,2016,data/papers/2016/10.1021__acssynbio.6b00150/publisher/paper.pdf,True,12,1,12,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
doi:10.1021/acssynbio.6b00154,10.1021/acssynbio.6b00154,2016,data/papers/2016/10.1021__acssynbio.6b00154/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00194,10.1021/acssynbio.6b00194,2016,data/papers/2016/10.1021__acssynbio.6b00194/publisher/paper.pdf,True,6,1,6,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00213,10.1021/acssynbio.6b00213,2016,data/papers/2016/10.1021__acssynbio.6b00213/publisher/paper.pdf,True,2,1,2,0,0,0,True,,,True,
doi:10.1021/acssynbio.6b00227,10.1021/acssynbio.6b00227,2016,data/papers/2016/10.1021__acssynbio.6b00227/publisher/paper.pdf,True,3,1,3,0,0,0,True,,,True,
doi:10.1021/acssynbio.6b00256,10.1021/acssynbio.6b00256,2016,data/papers/2016/10.1021__acssynbio.6b00256/publisher/paper.pdf,True,3,1,3,1,1,0,True,1,,True,
doi:10.1021/acssynbio.5b00163,10.1021/acssynbio.5b00163,2017,data/papers/2017/10.1021__acssynbio.5b00163/publisher/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00217,10.1021/acssynbio.5b00217,2017,data/papers/2017/10.1021__acssynbio.5b00217/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.5b00231,10.1021/acssynbio.5b00231,2017,data/papers/2017/10.1021__acssynbio.5b00231/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.5b00299,10.1021/acssynbio.5b00299,2017,data/papers/2017/10.1021__acssynbio.5b00299/publisher/paper.pdf,True,11,1,11,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00048,10.1021/acssynbio.6b00048,2017,data/papers/2017/10.1021__acssynbio.6b00048/publisher/paper.pdf,True,7,1,7,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00050,10.1021/acssynbio.6b00050,2017,data/papers/2017/10.1021__acssynbio.6b00050/publisher/paper.pdf,True,14,1,14,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00092,10.1021/acssynbio.6b00092,2017,data/papers/2017/10.1021__acssynbio.6b00092/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00108,10.1021/acssynbio.6b00108,2017,data/papers/2017/10.1021__acssynbio.6b00108/publisher/paper.pdf,True,5,1,5,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00109,10.1021/acssynbio.6b00109,2017,data/papers/2017/10.1021__acssynbio.6b00109/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00122,10.1021/acssynbio.6b00122,2017,data/papers/2017/10.1021__acssynbio.6b00122/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00125,10.1021/acssynbio.6b00125,2017,data/papers/2017/10.1021__acssynbio.6b00125/publisher/paper.pdf,True,10,1,10,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.6b00132,10.1021/acssynbio.6b00132,2017,data/papers/2017/10.1021__acssynbio.6b00132/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00134,10.1021/acssynbio.6b00134,2017,data/papers/2017/10.1021__acssynbio.6b00134/publisher/paper.pdf,True,8,1,8,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00136,10.1021/acssynbio.6b00136,2017,data/papers/2017/10.1021__acssynbio.6b00136/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00138,10.1021/acssynbio.6b00138,2017,data/papers/2017/10.1021__acssynbio.6b00138/publisher/paper.pdf,True,23,1,23,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.6b00142,10.1021/acssynbio.6b00142,2017,data/papers/2017/10.1021__acssynbio.6b00142/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00145,10.1021/acssynbio.6b00145,2017,data/papers/2017/10.1021__acssynbio.6b00145/publisher/paper.pdf,True,12,1,12,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00149,10.1021/acssynbio.6b00149,2017,data/papers/2017/10.1021__acssynbio.6b00149/publisher/paper.pdf,True,10,1,10,7,7,0,True,1 2 3 4 5 6 7,,True,
doi:10.1021/acssynbio.6b00157,10.1021/acssynbio.6b00157,2017,data/papers/2017/10.1021__acssynbio.6b00157/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00159,10.1021/acssynbio.6b00159,2017,data/papers/2017/10.1021__acssynbio.6b00159/publisher/paper.pdf,True,10,1,10,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00160,10.1021/acssynbio.6b00160,2017,data/papers/2017/10.1021__acssynbio.6b00160/publisher/paper.pdf,True,6,1,6,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00165,10.1021/acssynbio.6b00165,2017,data/papers/2017/10.1021__acssynbio.6b00165/publisher/paper.pdf,True,9,1,9,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00166,10.1021/acssynbio.6b00166,2017,data/papers/2017/10.1021__acssynbio.6b00166/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00167,10.1021/acssynbio.6b00167,2017,data/papers/2017/10.1021__acssynbio.6b00167/publisher/paper.pdf,True,8,1,8,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00170,10.1021/acssynbio.6b00170,2017,data/papers/2017/10.1021__acssynbio.6b00170/publisher/paper.pdf,True,4,1,4,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00174,10.1021/acssynbio.6b00174,2017,data/papers/2017/10.1021__acssynbio.6b00174/publisher/paper.pdf,True,17,1,17,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.6b00176,10.1021/acssynbio.6b00176,2017,data/papers/2017/10.1021__acssynbio.6b00176/publisher/paper.pdf,True,9,1,9,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00177,10.1021/acssynbio.6b00177,2017,data/papers/2017/10.1021__acssynbio.6b00177/publisher/paper.pdf,True,8,1,8,6,6,0,True,1 2 3 4 5 6,,True,
doi:10.1021/acssynbio.6b00178,10.1021/acssynbio.6b00178,2017,data/papers/2017/10.1021__acssynbio.6b00178/paper.pdf,True,14,1,14,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00180,10.1021/acssynbio.6b00180,2017,data/papers/2017/10.1021__acssynbio.6b00180/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00184,10.1021/acssynbio.6b00184,2017,data/papers/2017/10.1021__acssynbio.6b00184/publisher/paper.pdf,True,15,1,15,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00187,10.1021/acssynbio.6b00187,2017,data/papers/2017/10.1021__acssynbio.6b00187/publisher/paper.pdf,True,11,1,11,8,8,0,True,1 2 3 4 5 6 7 8,,True,
doi:10.1021/acssynbio.6b00188,10.1021/acssynbio.6b00188,2017,data/papers/2017/10.1021__acssynbio.6b00188/publisher/paper.pdf,True,8,1,8,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.6b00189,10.1021/acssynbio.6b00189,2017,data/papers/2017/10.1021__acssynbio.6b00189/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00191,10.1021/acssynbio.6b00191,2017,data/papers/2017/10.1021__acssynbio.6b00191/publisher/paper.pdf,True,5,1,5,4,4,0,True,1 2 3 4,,True,
doi:10.1021/acssynbio.6b00192,10.1021/acssynbio.6b00192,2017,data/papers/2017/10.1021__acssynbio.6b00192/publisher/paper.pdf,True,10,1,10,5,5,0,True,1 2 3 4 5,,True,
doi:10.1021/acssynbio.6b00193,10.1021/acssynbio.6b00193,2017,data/papers/2017/10.1021__acssynbio.6b00193/publisher/paper.pdf,True,7,1,7,3,3,0,True,1 2 3,,True,
doi:10.1021/acssynbio.6b00198,10.1021/acssynbio.6b00198,2017,data/papers/2017/10.1021__acssynbio.6b00198/publisher/paper.pdf,True,6,1,6,2,2,0,True,1 2,,True,
doi:10.1021/acssynbio.6b00199,10.1021/acssynbio.6b00199,2017,data/papers/2017/10.1021__acssynbio.6b00199/publisher/paper.pdf,True,16,1,16,10,10,0,True,1 2 3 4 5 6 7 8 9 10,,True,
